Byte,Hop Count ,Source ,,Destination ,,Type ,TTL Type ,Next Hop ,,Distance ,Battery, Neighbour ,Address 1,,N-Battery,Address 1,,RSSI,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery
25,4,0,4,0,1,2,98,0,1,1,106,4,0,15,255,0,5,255,0,11,248,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,8,0,1,2,98,0,1,1,105,11,0,7,255,0,15,255,0,14,250,0,5,252,0,13,252,0,3,253,0,12,252,0,6,252,0,1,252,0,2,253,0,9,252
46,5,0,13,0,1,2,98,0,1,1,106,11,0,3,255,0,12,255,0,6,249,0,1,253,0,2,252,0,16,253,0,9,252,0,8,253,0,7,253,0,15,253,0,14,253
22,5,0,11,0,1,2,98,0,1,1,106,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,7,0,1,2,98,0,1,1,103,11,0,15,255,0,14,255,0,13,249,0,3,253,0,12,252,0,6,253,0,1,252,0,2,253,0,16,252,0,9,253,0,8,252
46,5,0,14,0,1,2,98,0,1,1,103,11,0,5,255,0,13,255,0,3,250,0,12,253,0,6,252,0,1,253,0,2,253,0,9,253,0,8,253,0,7,252,0,15,252
46,5,0,3,0,1,2,98,0,1,1,103,11,0,12,255,0,6,255,0,1,248,0,2,252,0,9,253,0,8,253,0,7,252,0,15,253,0,14,252,0,5,253,0,13,252
37,5,0,6,0,1,2,97,0,1,2,103,8,0,2,255,0,9,255,0,8,249,0,7,253,0,14,253,0,13,252,0,3,252,0,12,253,0,0,0,0,0,0,0,0,0
43,5,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,8,255,0,7,249,0,15,252,0,14,253,0,5,252,0,13,252,0,11,253,0,3,252,0,12,252,0,0,0
19,5,0,10,0,1,2,96,0,1,3,104,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,0,4,0,1,2,98,0,1,1,101,4,0,15,255,0,5,255,0,11,250,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,0,16,0,1,2,97,0,1,2,101,4,0,7,255,0,13,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5,0,9,0,1,2,97,0,1,2,101,8,0,8,255,0,7,255,0,14,249,0,13,253,0,3,253,0,12,253,0,6,252,0,2,253,0,0,0,0,0,0,0,0,0
43,6,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,8,255,0,7,249,0,15,252,0,14,252,0,5,253,0,13,253,0,11,253,0,3,252,0,12,252,0,0,0
46,6,0,8,0,1,2,98,0,1,1,97,11,0,7,255,0,15,255,0,14,249,0,5,252,0,13,252,0,3,253,0,12,252,0,6,252,0,1,252,0,2,252,0,9,253
46,6,0,13,0,1,2,98,0,1,1,98,11,0,3,255,0,12,255,0,6,248,0,1,253,0,2,252,0,16,252,0,9,252,0,8,252,0,7,252,0,15,252,0,14,253
46,6,0,3,0,1,2,98,0,1,1,98,11,0,12,255,0,6,255,0,1,249,0,2,253,0,9,252,0,8,253,0,7,253,0,15,253,0,14,253,0,5,252,0,13,252
22,6,0,11,0,1,2,98,0,1,1,98,3,0,1,255,0,4,255,0,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6,0,2,0,1,2,97,0,1,2,95,9,0,16,255,0,9,255,0,8,248,0,7,252,0,14,252,0,13,253,0,3,252,0,6,253,0,10,253,0,0,0,0,0,0
19,6,0,10,0,1,2,96,0,1,3,96,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,8,0,1,2,98,0,1,1,92,11,0,7,255,0,15,255,0,14,248,0,5,252,0,13,253,0,3,253,0,12,253,0,6,253,0,1,252,0,2,252,0,9,252
43,6,0,12,0,1,2,98,0,1,1,93,10,0,6,255,0,1,255,0,9,250,0,8,252,0,7,252,0,15,253,0,14,253,0,5,253,0,13,253,0,3,252,0,0,0
25,6,0,16,0,1,2,97,0,1,2,93,4,0,7,255,0,13,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0,6,0,1,2,97,0,1,2,93,8,0,2,255,0,9,255,0,8,248,0,7,253,0,14,253,0,13,253,0,3,252,0,12,253,0,0,0,0,0,0,0,0,0
34,7,0,5,0,1,2,98,0,1,1,90,7,0,3,255,0,12,255,0,1,249,0,8,252,0,4,253,0,15,253,0,14,253,0,0,0,0,0,0,0,0,0,0,0,0
40,7,0,2,0,1,2,97,0,1,2,90,9,0,16,255,0,9,255,0,8,250,0,7,252,0,14,252,0,13,252,0,3,252,0,6,252,0,10,252,0,0,0,0,0,0
43,7,0,1,0,1,2,100,0,1,0,255,10,0,8,255,0,4,255,0,7,250,0,15,252,0,14,252,0,5,253,0,13,252,0,11,253,0,3,252,0,12,252,0,0,0
25,7,0,4,0,1,2,98,0,1,1,88,4,0,15,255,0,5,255,0,11,250,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,0,7,0,1,2,98,0,1,1,87,11,0,15,255,0,14,255,0,13,249,0,3,253,0,12,252,0,6,252,0,1,252,0,2,253,0,16,252,0,9,253,0,8,253
34,7,0,5,0,1,2,98,0,1,1,88,7,0,3,255,0,12,255,0,1,249,0,8,252,0,4,252,0,15,253,0,14,252,0,0,0,0,0,0,0,0,0,0,0,0
46,7,0,13,0,1,2,98,0,1,1,88,11,0,3,255,0,12,255,0,6,248,0,1,253,0,2,252,0,16,252,0,9,253,0,8,253,0,7,253,0,15,253,0,14,252
46,7,0,3,0,1,2,98,0,1,1,88,11,0,12,255,0,6,255,0,1,249,0,2,252,0,9,252,0,8,253,0,7,253,0,15,253,0,14,252,0,5,253,0,13,253
22,7,0,11,0,1,2,98,0,1,1,88,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,7,0,2,0,1,2,97,0,1,2,88,9,0,16,255,0,9,255,0,8,249,0,7,252,0,14,253,0,13,252,0,3,253,0,6,252,0,10,253,0,0,0,0,0,0
25,7,0,4,0,1,2,98,0,1,1,86,4,0,15,255,0,5,255,0,11,250,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8,0,8,0,1,2,98,0,1,1,84,11,0,7,255,0,15,255,0,14,249,0,5,252,0,13,252,0,3,252,0,12,253,0,6,253,0,1,253,0,2,253,0,9,252
46,8,0,14,0,1,2,98,0,1,1,85,11,0,5,255,0,13,255,0,3,249,0,12,252,0,6,253,0,1,253,0,2,253,0,9,252,0,8,253,0,15,253,0,7,252
22,8,0,11,0,1,2,98,0,1,1,83,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8,0,9,0,1,2,97,0,1,2,83,8,0,8,255,0,7,255,0,14,249,0,13,252,0,3,252,0,12,252,0,6,252,0,2,252,0,0,0,0,0,0,0,0,0
46,8,0,3,0,1,2,98,0,1,1,80,11,0,12,255,0,6,255,0,1,250,0,2,253,0,9,253,0,8,252,0,15,252,0,7,252,0,14,252,0,5,253,0,13,253
22,8,0,11,0,1,2,98,0,1,1,80,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8,0,12,0,1,2,98,0,1,1,80,10,0,6,255,0,1,255,0,9,249,0,8,252,0,15,252,0,7,253,0,14,252,0,5,253,0,13,253,0,3,253,0,0,0
37,8,0,9,0,1,2,97,0,1,2,80,8,0,8,255,0,7,255,0,14,250,0,13,253,0,3,253,0,12,252,0,6,252,0,2,253,0,0,0,0,0,0,0,0,0
43,8,0,1,0,1,2,100,0,1,0,255,10,0,8,255,0,4,255,0,15,248,0,7,253,0,14,252,0,5,253,0,13,252,0,3,252,0,11,252,0,12,252,0,0,0
46,8,0,14,0,1,2,98,0,1,1,77,11,0,5,255,0,13,255,0,3,248,0,12,253,0,6,253,0,1,252,0,2,252,0,9,253,0,8,252,0,15,252,0,7,252
46,8,0,13,0,1,2,98,0,1,1,77,11,0,3,255,0,12,255,0,6,249,0,1,253,0,2,253,0,16,253,0,9,253,0,8,252,0,15,252,0,7,253,0,14,252
22,9,0,11,0,1,2,98,0,1,1,78,3,0,1,255,0,4,255,0,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,9,0,16,0,1,2,97,0,1,2,78,4,0,7,255,0,13,255,0,10,250,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,9,0,6,0,1,2,97,0,1,2,78,8,0,2,255,0,9,255,0,8,248,0,7,253,0,14,252,0,13,253,0,3,252,0,12,252,0,0,0,0,0,0,0,0,0
19,9,0,10,0,1,2,96,0,1,3,78,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,0,15,0,1,2,98,0,1,1,75,10,0,7,255,0,14,255,0,5,248,0,13,253,0,3,253,0,11,253,0,12,252,0,1,253,0,8,252,0,4,252,0,0,0
46,9,0,14,0,1,2,98,0,1,1,75,11,0,5,255,0,13,255,0,3,250,0,12,253,0,6,253,0,1,253,0,2,252,0,9,253,0,8,252,0,15,252,0,7,252
22,9,0,11,0,1,2,98,0,1,1,75,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,9,0,2,0,1,2,97,0,1,2,75,9,0,16,255,0,9,255,0,8,249,0,7,253,0,14,252,0,13,253,0,3,252,0,6,253,0,10,253,0,0,0,0,0,0
25,9,0,16,0,1,2,97,0,1,2,75,4,0,7,255,0,13,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,8,0,1,2,98,0,1,1,71,11,0,15,255,0,7,255,0,14,249,0,5,252,0,13,253,0,3,253,0,12,253,0,6,252,0,1,252,0,2,252,0,9,252
34,9,0,5,0,1,2,98,0,1,1,72,7,0,3,255,0,12,255,0,1,250,0,4,252,0,8,253,0,15,253,0,14,252,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,13,0,1,2,98,0,1,1,72,11,0,3,255,0,12,255,0,6,249,0,1,253,0,2,253,0,16,252,0,9,252,0,8,252,0,15,252,0,7,253,0,14,252
43,1,0,12,0,1,2,98,0,1,1,72,10,0,6,255,0,1,255,0,9,248,0,8,252,0,15,253,0,7,253,0,14,252,0,5,252,0,13,253,0,3,252,0,0,0
40,1,0,2,0,1,2,97,0,1,2,72,9,0,16,255,0,9,255,0,8,249,0,7,253,0,14,252,0,13,252,0,3,252,0,6,252,0,10,252,0,0,0,0,0,0
37,1,0,6,0,1,2,97,0,1,2,72,8,0,2,255,0,9,255,0,8,249,0,7,253,0,14,253,0,13,253,0,3,252,0,12,252,0,0,0,0,0,0,0,0,0
46,1,0,7,0,1,2,98,0,1,1,69,11,0,14,255,0,13,255,0,3,249,0,12,253,0,6,252,0,1,253,0,2,253,0,16,252,0,9,252,0,8,252,0,15,252
46,1,0,14,0,1,2,98,0,1,1,70,11,0,13,255,0,3,255,0,12,249,0,6,252,0,1,253,0,2,252,0,9,253,0,8,253,0,15,253,0,7,253,0,5,253
22,1,0,11,0,1,2,98,0,1,1,70,3,0,1,255,0,4,255,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,9,0,1,2,97,0,1,2,70,8,0,8,255,0,7,255,0,14,250,0,13,252,0,3,252,0,12,253,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
46,1,0,14,0,1,2,98,0,1,1,67,11,0,13,255,0,3,255,0,12,248,0,6,252,0,1,252,0,2,253,0,9,252,0,8,252,0,15,253,0,7,252,0,5,253
40,1,0,2,0,1,2,97,0,1,2,67,9,0,16,255,0,9,255,0,8,250,0,7,252,0,14,252,0,13,252,0,3,252,0,6,252,0,10,252,0,0,0,0,0,0
34,1,0,5,0,1,2,98,0,1,1,65,7,0,14,255,0,3,255,0,12,249,0,1,252,0,4,253,0,8,252,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,13,0,1,2,98,0,1,1,65,11,0,3,255,0,12,255,0,6,250,0,1,253,0,2,253,0,16,252,0,9,253,0,8,253,0,7,252,0,15,252,0,14,252
37,1,0,9,0,1,2,97,0,1,2,65,8,0,8,255,0,7,255,0,14,250,0,13,253,0,3,253,0,12,253,0,6,252,0,2,253,0,0,0,0,0,0,0,0,0
37,1,0,6,0,1,2,97,0,1,2,65,8,0,2,255,0,9,255,0,8,249,0,7,252,0,14,253,0,13,253,0,3,253,0,12,252,0,0,0,0,0,0,0,0,0
46,1,0,13,0,1,2,98,0,1,1,62,11,0,3,255,0,12,255,0,6,248,0,1,253,0,2,253,0,16,253,0,9,253,0,8,252,0,7,253,0,15,252,0,14,253
46,1,0,3,0,1,2,98,0,1,1,62,11,0,12,255,0,6,255,0,1,250,0,2,252,0,9,253,0,8,253,0,7,253,0,15,253,0,5,253,0,14,252,0,13,252
22,2,0,11,0,1,2,98,0,1,1,63,3,0,1,255,0,4,255,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,15,0,1,2,98,0,1,1,59,10,0,7,255,0,5,255,0,14,249,0,13,253,0,3,252,0,12,253,0,11,252,0,1,253,0,4,253,0,8,253,0,0,0
40,2,0,2,0,1,2,97,0,1,2,59,9,0,16,255,0,9,255,0,8,248,0,7,253,0,14,252,0,13,253,0,3,252,0,6,253,0,10,252,0,0,0,0,0,0
46,2,0,14,0,1,2,98,0,1,1,57,11,0,13,255,0,3,255,0,12,249,0,6,252,0,1,253,0,2,252,0,9,253,0,8,253,0,15,253,0,7,252,0,5,252
43,2,0,15,0,1,2,98,0,1,1,54,10,0,7,255,0,5,255,0,14,248,0,13,252,0,3,252,0,12,253,0,11,252,0,1,252,0,4,252,0,8,253,0,0,0
34,2,0,5,0,1,2,98,0,1,1,55,7,0,14,255,0,3,255,0,12,248,0,1,252,0,15,253,0,4,253,0,8,253,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,13,0,1,2,98,0,1,1,54,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,252,0,16,253,0,9,252,0,8,253,0,15,252,0,7,253,0,14,252
46,2,0,3,0,1,2,98,0,1,1,54,11,0,12,255,0,6,255,0,1,249,0,2,253,0,9,252,0,8,253,0,15,253,0,7,253,0,5,252,0,14,253,0,13,253
37,2,0,6,0,1,2,97,0,1,2,55,8,0,2,255,0,9,255,0,8,248,0,7,253,0,14,252,0,13,253,0,3,252,0,12,253,0,0,0,0,0,0,0,0,0
43,3,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,8,255,0,15,249,0,7,253,0,5,252,0,14,253,0,13,252,0,3,253,0,12,253,0,11,252,0,0,0
25,3,0,4,0,1,2,98,0,1,1,52,4,0,15,255,0,5,255,0,11,249,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,8,0,1,2,98,0,1,1,50,11,0,15,255,0,7,255,0,5,249,0,14,252,0,13,252,0,3,252,0,12,252,0,6,253,0,1,253,0,2,252,0,9,253
46,3,0,13,0,1,2,98,0,1,1,52,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,253,0,16,253,0,9,252,0,8,252,0,15,253,0,7,252,0,14,252
46,3,0,8,0,1,2,98,0,1,1,48,11,0,15,255,0,7,255,0,5,250,0,14,252,0,13,252,0,3,252,0,12,252,0,6,253,0,1,252,0,2,253,0,9,253
34,3,0,5,0,1,2,98,0,1,1,49,7,0,14,255,0,3,255,0,12,248,0,1,253,0,4,253,0,8,252,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,3,0,1,2,98,0,1,1,49,11,0,12,255,0,6,255,0,1,250,0,2,253,0,9,253,0,8,252,0,15,253,0,7,252,0,5,252,0,14,252,0,13,252
43,3,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,15,255,0,7,248,0,5,252,0,14,253,0,13,253,0,3,253,0,11,252,0,12,252,0,8,252,0,0,0
25,3,0,4,0,1,2,98,0,1,1,47,4,0,15,255,0,5,255,0,11,249,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,2,0,1,2,97,0,1,2,47,9,0,16,255,0,9,255,0,8,249,0,7,253,0,14,253,0,13,253,0,3,252,0,6,252,0,10,252,0,0,0,0,0,0
46,2,0,14,0,1,2,98,0,1,1,44,11,0,13,255,0,3,255,0,12,250,0,6,253,0,1,253,0,2,252,0,9,252,0,8,253,0,15,252,0,7,252,0,5,252
46,2,0,3,0,1,2,98,0,1,1,44,11,0,12,255,0,6,255,0,1,250,0,2,253,0,9,252,0,8,253,0,15,252,0,7,252,0,5,252,0,14,253,0,13,252
40,2,0,2,0,1,2,97,0,1,2,44,9,0,16,255,0,9,255,0,8,249,0,7,252,0,14,253,0,13,252,0,3,253,0,6,253,0,10,252,0,0,0,0,0,0
25,2,0,16,0,1,2,97,0,1,2,45,4,0,7,255,0,13,255,0,10,250,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,8,255,0,15,250,0,7,253,0,5,252,0,14,253,0,13,252,0,3,252,0,11,253,0,12,252,0,0,0
19,3,0,10,0,1,2,96,0,1,3,45,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,8,0,1,2,98,0,1,1,37,11,0,15,255,0,7,255,0,5,250,0,14,252,0,13,253,0,3,252,0,12,253,0,6,253,0,1,252,0,2,252,0,9,252
34,3,0,5,0,1,2,98,0,1,1,39,7,0,14,255,0,3,255,0,12,250,0,1,253,0,4,252,0,8,253,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,13,0,1,2,98,0,1,1,39,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,252,0,16,253,0,9,252,0,8,253,0,15,252,0,7,253,0,14,253
46,3,0,3,0,1,2,98,0,1,1,39,11,0,12,255,0,6,255,0,1,248,0,2,252,0,9,253,0,8,253,0,15,253,0,7,253,0,5,253,0,14,252,0,13,253
22,3,0,11,0,1,2,98,0,1,1,40,3,0,1,255,0,4,255,0,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,0,2,0,1,2,97,0,1,2,39,9,0,16,255,0,9,255,0,8,250,0,7,253,0,14,252,0,13,253,0,3,253,0,6,252,0,10,252,0,0,0,0,0,0
46,3,0,13,0,1,2,98,0,1,1,36,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,253,0,16,252,0,9,253,0,15,253,0,8,253,0,7,253,0,14,252
46,3,0,3,0,1,2,98,0,1,1,36,11,0,12,255,0,6,255,0,1,248,0,2,252,0,9,253,0,15,253,0,8,253,0,7,253,0,5,253,0,14,252,0,13,253
43,3,0,12,0,1,2,98,0,1,1,36,10,0,6,255,0,1,255,0,9,250,0,15,253,0,8,252,0,7,253,0,5,252,0,14,253,0,13,253,0,3,252,0,0,0
40,3,0,2,0,1,2,97,0,1,2,36,9,0,16,255,0,9,255,0,8,249,0,7,252,0,14,252,0,13,253,0,3,252,0,6,253,0,10,253,0,0,0,0,0,0
37,3,0,9,0,1,2,97,0,1,2,37,8,0,8,255,0,7,255,0,14,248,0,13,253,0,3,253,0,12,253,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
43,4,0,12,0,1,2,98,0,1,1,34,10,0,6,255,0,1,255,0,9,249,0,15,253,0,7,253,0,8,253,0,5,253,0,14,253,0,13,252,0,3,253,0,0,0
43,4,0,1,0,1,2,100,0,1,0,255,10,0,15,255,0,7,255,0,4,249,0,8,253,0,5,253,0,14,253,0,13,253,0,3,252,0,11,252,0,12,252,0,0,0
43,4,0,15,0,1,2,98,0,1,1,31,10,0,7,255,0,4,255,0,8,250,0,5,252,0,14,253,0,13,253,0,3,252,0,11,252,0,12,253,0,1,253,0,0,0
34,4,0,5,0,1,2,98,0,1,1,31,7,0,14,255,0,3,255,0,12,248,0,1,252,0,15,253,0,4,252,0,8,253,0,0,0,0,0,0,0,0,0,0,0,0
40,4,0,2,0,1,2,97,0,1,2,31,9,0,16,255,0,9,255,0,7,248,0,8,252,0,14,252,0,13,252,0,3,253,0,6,252,0,10,252,0,0,0,0,0,0
46,4,0,8,0,1,2,98,0,1,1,27,11,0,5,255,0,14,255,0,13,249,0,3,253,0,12,253,0,6,252,0,1,252,0,2,252,0,9,252,0,15,252,0,7,252
46,4,0,14,0,1,2,98,0,1,1,29,11,0,13,255,0,3,255,0,12,249,0,6,253,0,1,253,0,2,252,0,9,253,0,15,253,0,7,253,0,8,253,0,5,252
22,4,0,11,0,1,2,98,0,1,1,29,3,0,1,255,0,15,255,0,4,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,0,6,0,1,2,97,0,1,2,29,8,0,2,255,0,9,255,0,7,248,0,8,253,0,14,253,0,13,252,0,3,253,0,12,252,0,0,0,0,0,0,0,0,0
43,4,0,15,0,1,2,98,0,1,1,26,10,0,7,255,0,4,255,0,8,248,0,5,252,0,14,253,0,13,252,0,3,252,0,11,253,0,12,252,0,1,252,0,0,0
46,5,0,7,0,1,2,98,0,1,1,26,11,0,8,255,0,14,255,0,13,249,0,3,253,0,12,252,0,6,252,0,1,253,0,2,252,0,16,253,0,9,252,0,15,252
43,5,0,12,0,1,2,98,0,1,1,26,10,0,6,255,0,1,255,0,9,249,0,15,253,0,7,252,0,8,253,0,5,253,0,14,252,0,13,253,0,3,252,0,0,0
46,5,0,7,0,1,2,98,0,1,1,23,11,0,8,255,0,14,255,0,13,248,0,3,252,0,6,253,0,12,253,0,1,253,0,2,252,0,16,253,0,9,252,0,15,253
46,5,0,8,0,1,2,98,0,1,1,22,11,0,5,255,0,14,255,0,13,249,0,3,252,0,6,252,0,12,253,0,1,253,0,2,252,0,9,253,0,15,253,0,7,252
40,5,0,2,0,1,2,97,0,1,2,23,9,0,16,255,0,9,255,0,7,250,0,8,252,0,14,252,0,13,252,0,3,252,0,6,253,0,10,253,0,0,0,0,0,0
19,5,0,10,0,1,2,96,0,1,3,24,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,0,15,0,1,2,98,0,1,1,21,10,0,7,255,0,4,255,0,8,250,0,5,252,0,14,253,0,13,252,0,3,253,0,11,252,0,12,252,0,1,252,0,0,0
25,5,0,4,0,1,2,98,0,1,1,22,4,0,5,255,0,11,255,0,1,250,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,0,5,0,1,2,98,0,1,1,21,7,0,14,255,0,3,255,0,12,249,0,1,252,0,15,253,0,8,253,0,4,252,0,0,0,0,0,0,0,0,0,0,0,0
22,5,0,11,0,1,2,98,0,1,1,22,3,0,1,255,0,15,255,0,4,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,0,10,0,1,2,96,0,1,3,22,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,13,0,1,2,98,0,1,1,18,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,252,0,16,253,0,9,253,0,15,252,0,8,253,0,7,253,0,14,252
46,6,0,3,0,1,2,98,0,1,1,18,11,0,12,255,0,6,255,0,1,248,0,2,252,0,9,253,0,15,252,0,8,252,0,7,252,0,5,252,0,14,253,0,13,253
22,6,0,11,0,1,2,98,0,1,1,19,3,0,1,255,0,15,255,0,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,0,16,0,1,2,97,0,1,2,19,4,0,7,255,0,13,255,0,10,249,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0,9,0,1,2,97,0,1,2,19,8,0,8,255,0,7,255,0,14,250,0,13,253,0,3,253,0,12,253,0,6,252,0,2,253,0,0,0,0,0,0,0,0,0
43,6,0,1,0,1,2,100,0,1,0,255,10,0,15,255,0,7,255,0,5,250,0,14,253,0,13,252,0,3,252,0,11,252,0,12,252,0,8,253,0,4,252,0,0,0
22,6,0,11,0,1,2,98,0,1,1,16,3,0,1,255,0,15,255,0,4,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6,0,2,0,1,2,97,0,1,2,16,9,0,16,255,0,9,255,0,7,249,0,8,252,0,14,252,0,13,252,0,3,253,0,6,252,0,10,252,0,0,0,0,0,0
46,6,0,7,0,1,2,98,0,1,1,13,11,0,8,255,0,14,255,0,13,249,0,3,253,0,12,253,0,6,252,0,1,253,0,2,253,0,16,253,0,9,253,0,15,252
46,6,0,13,0,1,2,98,0,1,1,13,11,0,3,255,0,12,255,0,6,248,0,1,252,0,2,252,0,16,252,0,9,253,0,15,252,0,7,253,0,8,253,0,14,252
46,6,0,14,0,1,2,98,0,1,1,11,11,0,13,255,0,3,255,0,12,250,0,6,253,0,1,252,0,2,253,0,9,252,0,15,252,0,7,252,0,8,252,0,5,252
34,6,0,5,0,1,2,98,0,1,1,8,7,0,14,255,0,3,255,0,12,249,0,1,253,0,15,253,0,4,252,0,8,253,0,0,0,0,0,0,0,0,0,0,0,0
46,7,0,3,0,1,2,98,0,1,1,8,11,0,12,255,0,6,255,0,1,249,0,2,252,0,9,252,0,15,252,0,7,253,0,8,253,0,5,253,0,14,253,0,13,252
37,7,0,6,0,1,2,97,0,1,2,8,8,0,2,255,0,9,255,0,7,248,0,8,253,0,14,252,0,13,253,0,3,253,0,12,252,0,0,0,0,0,0,0,0,0
34,7,0,5,0,1,2,98,0,1,1,6,7,0,14,255,0,3,255,0,12,250,0,1,252,0,15,253,0,4,253,0,8,252,0,0,0,0,0,0,0,0,0,0,0,0
46,7,0,13,0,1,2,98,0,1,1,6,11,0,3,255,0,12,255,0,6,250,0,1,253,0,2,253,0,16,253,0,9,252,0,15,252,0,7,252,0,8,253,0,14,252
40,7,0,2,0,1,2,97,0,1,2,5,9,0,16,255,0,9,255,0,7,249,0,8,253,0,14,252,0,13,253,0,3,253,0,6,252,0,10,253,0,0,0,0,0,0
46,7,0,13,0,1,2,98,0,1,1,3,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,253,0,16,252,0,9,252,0,15,253,0,7,253,0,8,252,0,14,252
43,7,0,12,0,1,2,98,0,1,1,3,10,0,6,255,0,1,255,0,9,250,0,15,252,0,7,252,0,8,252,0,5,253,0,14,252,0,13,253,0,3,253,0,0,0
37,7,0,9,0,1,2,97,0,1,2,3,8,0,7,255,0,8,255,0,14,249,0,13,252,0,3,253,0,12,252,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
